area,year,salary,insurance_rate,growth,collect_rate
23,1992,2295,0,0.106521739,0
23,1993,2661,0,0.156287582,0
23,1994,3375,0,0.262953777,0
23,1995,4145,0,0.223585185,0
23,1996,4564,0,0.099063932,0
23,1997,4889,0,0.069785276,0.819187232
23,1998,6238,0,0.270407036,0.824582046
23,1999,7094,0,0.134479,0.828222559
23,2000,7835,0,0.102365379,0.803806754
23,2001,8910,0,0.134460753,0.870511827
23,2002,9926,0,0.111748597,0.848199561
23,2003,11038,0,0.109788434,0.815622335
23,2004,12557,0,0.1348632,0.76595159
23,2005,14458,0,0.14836187,0.798396864
23,2006,16505,0,0.138750865,0.872114645
23,2007,19386,0,0.171062102,0.872341371
23,2008,23046,0,0.185020118,0.762658966
23,2009,26535,0,0.148365009,0.80912317
23,2010,29603,0,0.113308461,0.850173304
23,2011,33503,0,0.129108536,0.798979765
23,2012,38598,0,0.149034415,0.840715211
23,2013,42744,0,0.105266594,0.763188425
23,2014,46036,0,0.075476324,0.85262181
23,2015,51241,0,0.110802416,0.801837407
23,2016,55299,0,0.077610507,0.789998724
23,2017,59995,0,0.083221758,0.773689823
23,2018,65397,0.752252577,0.08824002,0.756144624
23,2019,72603,0.797394476,0.10798477,0.766133518
23,2020,78972,0.754521513,0.085969175,0.728172374
23,2021,80369,0.764521513,0.043032598,0.738172374
23,2022,83898.06823,0.774521513,0.043032598,0.748172374
23,2023,87582.10072,0.784521513,0.043032598,0.758172374
23,2024,91427.90208,0.794521513,0.043032598,0.768172374
23,2025,95442.57571,0.804521513,0.043032598,0.778172374
23,2026,99633.53693,0.814521513,0.043032598,0.788172374
23,2027,104008.5267,0.824521513,0.043032598,0.798172374
23,2028,108575.6258,0.834521513,0.043032598,0.808172374
23,2029,113343.2699,0.844521513,0.043032598,0.818172374
23,2030,106897.6217,0.854521513,0.031557239,0.828172374
23,2031,110339.8602,0.864521513,0.031557239,0.838172374
23,2032,113892.9431,0.874521513,0.031557239,0.848172374
23,2033,117560.4398,0.884521513,0.031557239,0.858172374
23,2034,121346.0346,0.894521513,0.031557239,0.868172374
23,2035,125253.5302,0.9,0.031557239,0.878172374
23,2036,129286.8522,0.9,0.031557239,0.888172374
23,2037,133450.0523,0.9,0.031557239,0.898172374
23,2038,137747.3126,0.9,0.031557239,0.9
23,2039,142182.9501,0.9,0.031557239,0.9
23,2040,146761.4208,0.9,0.031557239,0.9
23,2041,151487.324,0.9,0.031557239,0.9
23,2042,156365.4073,0.9,0.031557239,0.9
23,2043,161400.5711,0.9,0.031557239,0.9
23,2044,166597.8734,0.9,0.031557239,0.9
23,2045,171962.5355,0.9,0.031557239,0.9
23,2046,177499.9465,0.9,0.031557239,0.9
23,2047,183215.6691,0.9,0.031557239,0.9
23,2048,189115.4452,0.9,0.031557239,0.9
23,2049,195205.2015,0.9,0.031557239,0.9
23,2050,201491.0557,0.9,0.031557239,0.9
31,1965,760,0,0,0
31,1966,735,0,-0.029605263,0
31,1967,736,0,0.00122449,0
31,1968,680,0,-0.006847826,0
31,1969,686,0,0.007941176,0
31,1970,676,0,-0.013119534,0
31,1971,672,0,-0.005325444,0
31,1972,672,0,0,0
31,1973,665,0,-0.009375,0
31,1974,660,0,-0.006766917,0
31,1975,641,0,-0.025909091,0
31,1976,633,0,-0.011232449,0
31,1977,623,0,-0.014218009,0
31,1978,672,0,0.070786517,0
31,1979,784,0,0.15,0
31,1980,873,0,0.102168367,0
31,1981,910,0,0.03814433,0
31,1982,920,0,0.05989011,0
31,1983,935,0,0.014673913,0
31,1984,1160,0,0.21657754,0
31,1985,1344,0,0.142758621,0
31,1986,1593,0,0.166741071,0
31,1987,1893,0,0.169491525,0
31,1988,2276,0,0.182091918,0
31,1989,2608,0,0.131282953,0
31,1990,2917,0,0.106633436,0
31,1991,3375,0,0.141309565,0
31,1992,4273,0,0.239466667,0
31,1993,5646,0,0.289187924,0
31,1994,7405,0,0.280393199,0
31,1995,9279,0,0.227765024,0
31,1996,10663,0,0.134238603,0
31,1997,11425,0,0.064315859,0.877153231
31,1998,13580,0,0.1697593,0.872793009
31,1999,16641,0,0.202864507,0.843181345
31,2000,18531,0,0.102217415,0.80990988
31,2001,21781,0,0.157843613,0.841668451
31,2002,23959,0,0.089995868,0.854051219
31,2003,27304,0,0.125652156,0.875233866
31,2004,30085,0,0.091667887,0.848193054
31,2005,34345,0,0.127438923,0.83169327
31,2006,41188,0,0.179318678,0.802228821
31,2007,49310,0,0.177474022,0.77210048
31,2008,56565,0,0.13241736,0.841852525
31,2009,63549,0,0.111121718,0.838244904
31,2010,71874,0,0.117901147,0.798914165
31,2011,77031,0,0.064575507,0.852133736
31,2012,80191,0,0.036920201,0.882183671
31,2013,91477,0,0.126665087,0.796719033
31,2014,100623,0,0.089983274,0.808751956
31,2015,109279,0,0.077421663,0.806690014
31,2016,120503,0,0.09243862,0.842407349
31,2017,130765,0,0.076643735,0.81319046
31,2018,142983,0.863934345,0.084091309,0.871847467
31,2019,151772,0.855218252,0.065321961,0.86839784
31,2020,174678,0.762850845,0.055831379,0.756370018
31,2021,185812.2986,0.772850845,0.057367664,0.766370018
31,2022,197656.318,0.782850845,0.057367664,0.776370018
31,2023,210255.2971,0.792850845,0.057367664,0.786370018
31,2024,223657.3584,0.802850845,0.057367664,0.796370018
31,2025,237913.6919,0.812850845,0.057367664,0.806370018
31,2026,253078.7504,0.822850845,0.057367664,0.816370018
31,2027,269210.4577,0.832850845,0.057367664,0.826370018
31,2028,286370.4299,0.842850845,0.057367664,0.836370018
31,2029,304624.2105,0.852850845,0.057367664,0.846370018
31,2030,275831.0196,0.862850845,0.04206962,0.856370018
31,2031,288724.4709,0.872850845,0.04206962,0.866370018
31,2032,302220.614,0.882850845,0.04206962,0.876370018
31,2033,316347.6211,0.892850845,0.04206962,0.886370018
31,2034,331134.9813,0.9,0.04206962,0.896370018
31,2035,346613.5623,0.9,0.04206962,0.9
31,2036,362815.6744,0.9,0.04206962,0.9
31,2037,379775.1383,0.9,0.04206962,0.9
31,2038,397527.3558,0.9,0.04206962,0.9
31,2039,416109.3834,0.9,0.04206962,0.9
31,2040,435560.0097,0.9,0.04206962,0.9
31,2041,455919.8365,0.9,0.04206962,0.9
31,2042,477231.3634,0.9,0.04206962,0.9
31,2043,499539.0769,0.9,0.04206962,0.9
31,2044,522889.5426,0.9,0.04206962,0.9
31,2045,547331.503,0.9,0.04206962,0.9
31,2046,572915.979,0.9,0.04206962,0.9
31,2047,599696.3763,0.9,0.04206962,0.9
31,2048,627728.597,0.9,0.04206962,0.9
31,2049,657071.1565,0.9,0.04206962,0.9
31,2050,687785.3053,0.9,0.04206962,0.9
32,1965,492,0,0,0
32,1966,486,0,-0.01097561,0
32,1967,489,0,0.005555556,0
32,1968,481,0,-0.014723926,0
32,1969,479,0,-0.003742204,0
32,1970,467,0,-0.022546973,0
32,1971,467,0,0,0
32,1972,490,0,0.044325482,0
32,1973,489,0,-0.001836735,0
32,1974,487,0,-0.003680982,0
32,1975,483,0,-0.007392197,0
32,1976,479,0,-0.007453416,0
32,1977,480,0,0.001878914,0
32,1978,513,0,0.061875,0
32,1979,584,0,0.124561404,0
32,1980,667,0,0.127910959,0
32,1981,718,0,0.068815592,0
32,1982,748,0,0.037604457,0
32,1983,768,0,0.024064171,0
32,1984,1003,0,0.075390625,0
32,1985,1037,0,0.030508475,0
32,1986,1218,0,0.157087753,0
32,1987,1471,0,0.086945813,0
32,1988,1796,0,0.078844324,0
32,1989,1918,0,0.061135857,0
32,1990,2129,0,0.099009385,0
32,1991,2302,0,0.073132926,0
32,1992,2800,0,0.194700261,0
32,1993,3613,0,0.091321429,0
32,1994,4974,0,0.13902574,0
32,1995,5943,0,0.175331725,0
32,1996,6603,0,0.09994952,0
32,1997,7108,0,0.068832349,0.790960801
32,1998,8256,0,0.145357344,0.81972035
32,1999,9171,0,0.09974564,0.747862701
32,2000,10299,0,0.110696762,0.804754087
32,2001,11842,0,0.134838334,0.799891165
32,2002,13509,0,0.126693126,0.754511456
32,2003,15712,0,0.076768821,0.730362355
32,2004,18202,0,0.072629837,0.809889618
32,2005,20957,0,0.086221294,0.769522496
32,2006,23782,0,0.071319845,0.762404436
32,2007,27374,0,0.085934741,0.794971399
32,2008,31667,0,0.101144882,0.774949241
32,2009,35890,0,0.120020842,0.722673716
32,2010,40505,0,0.115728615,0.672010961
32,2011,45987,0,0.121807184,0.683331497
32,2012,51279,0,0.1035684,0.706764032
32,2013,57984,0,0.117679752,0.641104459
32,2014,61783,0,0.058966267,0.605269031
32,2015,67200,0,0.078910056,0.622899852
32,2016,72684,0,0.073446429,0.606913675
32,2017,79741,0,0.087382368,0.665076511
32,2018,86590,0.729495422,0.077301514,0.7836323
32,2019,98669,0.751359482,0.04554683,0.651378357
32,2020,106034,0.695018673,0.047179155,0.586450422
32,2021,115133,0.705018673,0.064364762,0.596450422
32,2022,123366.898,0.715018673,0.064364762,0.606450422
32,2023,132189.6548,0.725018673,0.064364762,0.616450422
32,2024,141643.3834,0.735018673,0.064364762,0.626450422
32,2025,151773.2086,0.745018673,0.064364762,0.636450422
32,2026,162627.4825,0.755018673,0.064364762,0.646450422
32,2027,174258.0151,0.765018673,0.064364762,0.656450422
32,2028,186720.3215,0.775018673,0.064364762,0.666450422
32,2029,200073.8872,0.785018673,0.064364762,0.676450422
32,2030,182387.8267,0.795018673,0.047200826,0.686450422
32,2031,191953.2223,0.805018673,0.047200826,0.696450422
32,2032,202020.2785,0.815018673,0.047200826,0.706450422
32,2033,212615.3052,0.825018673,0.047200826,0.716450422
32,2034,223765.9919,0.835018673,0.047200826,0.726450422
32,2035,235501.4803,0.845018673,0.047200826,0.736450422
32,2036,247852.4407,0.855018673,0.047200826,0.746450422
32,2037,260851.1517,0.865018673,0.047200826,0.756450422
32,2038,274531.5848,0.875018673,0.047200826,0.766450422
32,2039,288929.4931,0.885018673,0.047200826,0.776450422
32,2040,304082.505,0.895018673,0.047200826,0.786450422
32,2041,320030.2221,0.9,0.047200826,0.796450422
32,2042,336814.3229,0.9,0.047200826,0.806450422
32,2043,354478.672,0.9,0.047200826,0.816450422
32,2044,373069.4343,0.9,0.047200826,0.826450422
32,2045,392635.1958,0.9,0.047200826,0.836450422
32,2046,413227.0908,0.9,0.047200826,0.846450422
32,2047,434898.9352,0.9,0.047200826,0.856450422
32,2048,457707.3673,0.9,0.047200826,0.866450422
32,2049,481711.9959,0.9,0.047200826,0.876450422
32,2050,506975.5559,0.9,0.047200826,0.886450422
33,1965,587,0,0,0
33,1966,580,0,-0.010732538,0
33,1967,584,0,0.046206897,0
33,1968,574,0,-0.001541096,0
33,1969,572,0,-0.003135889,0
33,1970,558,0,-0.022027972,0
33,1971,557,0,-0.001612903,0
33,1972,585,0,0.04524237,0
33,1973,584,0,-0.001538462,0
33,1974,581,0,-0.004623288,0
33,1975,577,0,-0.006196213,0
33,1976,572,0,-0.00779896,0
33,1977,573,0,0.061573427,0
33,1978,612,0,0.061256545,0
33,1979,665,0,0.077941176,0
33,1980,759,0,0.127218045,0
33,1981,769,0,0.071857708,0
33,1982,783,0,0.066384915,0
33,1983,797,0,0.056091954,0
33,1984,976,0,0.202132999,0
33,1985,1065,0,0.082069672,0
33,1986,1241,0,0.148732394,0
33,1987,1493,0,0.182755842,0
33,1988,1841,0,0.209778969,0
33,1989,2031,0,0.092884302,0
33,1990,2220,0,0.083751846,0
33,1991,2422,0,0.081891892,0
33,1992,2884,0,0.171676301,0
33,1993,4201,0,0.410991678,0
33,1994,5597,0,0.29907165,0
33,1995,6619,0,0.164338038,0
33,1996,7413,0,0.107961928,0
33,1997,8386,0,0.118130312,0.808415285
33,1998,9759,0,0.147352731,0.865581459
33,1999,11201,0,0.132984937,0.846545162
33,2000,13076,0,0.150656191,0.823356007
33,2001,16385,0,0.227753136,0.801601373
33,2002,18785,0,0.131827891,0.699641499
33,2003,21367,0,0.123705084,0.660449734
33,2004,23506,0,0.090096878,0.675405102
33,2005,25896,0,0.091508551,0.676508982
33,2006,27820,0,0.06686747,0.689284873
33,2007,31086,0,0.1056578,0.678070744
33,2008,34146,0,0.088592936,0.682768046
33,2009,37395,0,0.085635213,0.6720922
33,2010,41505,0,0.098916968,0.669065537
33,2011,45780,0,0.092699675,0.647529106
33,2012,50813,0,0.098944954,0.647663641
33,2013,57310,0,0.115074882,0.622385666
33,2014,62460,0,0.080875938,0.649389151
33,2015,67707,0,0.075605187,0.678005999
33,2016,74644,0,0.092210554,0.708735904
33,2017,82642,0,0.096433739,0.780505018
33,2018,90857,0.776887392,0.089464195,0.758114527
33,2019,101996,0.771939528,0.110339324,0.746923284
33,2020,111722,0.739891107,0.085821013,0.628480569
33,2021,122309,0.749891107,0.072017275,0.638480569
33,2022,132096.0676,0.759891107,0.072017275,0.648480569
33,2023,142666.2885,0.769891107,0.072017275,0.658480569
33,2024,154082.3299,0.779891107,0.072017275,0.668480569
33,2025,166411.8737,0.789891107,0.072017275,0.678480569
33,2026,179728.0177,0.799891107,0.072017275,0.688480569
33,2027,194109.7089,0.809891107,0.072017275,0.698480569
33,2028,209642.2113,0.819891107,0.072017275,0.708480569
33,2029,226417.6121,0.829891107,0.072017275,0.718480569
33,2030,204335.3633,0.839891107,0.052812668,0.728480569
33,2031,216325.914,0.849891107,0.052812668,0.738480569
33,2032,229020.0793,0.859891107,0.052812668,0.748480569
33,2033,242459.1475,0.869891107,0.052812668,0.758480569
33,2034,256686.8302,0.879891107,0.052812668,0.768480569
33,2035,271749.404,0.889891107,0.052812668,0.778480569
33,2036,287695.8607,0.899891107,0.052812668,0.788480569
33,2037,304578.0674,0.9,0.052812668,0.798480569
33,2038,322450.9345,0.9,0.052812668,0.808480569
33,2039,341372.5946,0.9,0.052812668,0.818480569
33,2040,361404.5919,0.9,0.052812668,0.828480569
33,2041,382612.0816,0.9,0.052812668,0.838480569
33,2042,405064.0425,0.9,0.052812668,0.848480569
33,2043,428833.5012,0.9,0.052812668,0.858480569
33,2044,453997.7694,0.9,0.052812668,0.868480569
33,2045,480638.6955,0.9,0.052812668,0.878480569
33,2046,508842.9309,0.9,0.052812668,0.888480569
33,2047,538702.2118,0.9,0.052812668,0.898480569
33,2048,570313.6575,0.9,0.052812668,0.9
33,2049,603780.0862,0.9,0.052812668,0.9
33,2050,639210.3498,0.9,0.052812668,0.9
34,1965,532,0,0,0
34,1966,526,0,-0.011052632,0
34,1967,529,0,0.005589354,0
34,1968,520,0,-0.016672968,0
34,1969,518,0,-0.003769231,0
34,1970,506,0,-0.022702703,0
34,1971,505,0,-0.001936759,0
34,1972,530,0,0.048514851,0
34,1973,529,0,-0.001849057,0
34,1974,527,0,-0.003705104,0
34,1975,523,0,-0.00743833,0
34,1976,518,0,-0.009369025,0
34,1977,519,0,0.001891892,0
34,1978,555,0,0.067976879,0
34,1979,593,0,0.067099099,0
34,1980,684,0,0.150387858,0
34,1981,749,0,0.093128655,0
34,1982,772,0,0.030093458,0
34,1983,791,0,0.024119171,0
34,1984,943,0,0.188318584,0
34,1985,950,0,0.007274655,0
34,1986,1125,0,0.180526316,0
34,1987,1264,0,0.121084444,0
34,1988,1494,0,0.178322785,0
34,1989,1646,0,0.099705489,0
34,1990,1827,0,0.107764277,0
34,1991,1959,0,0.070804598,0
34,1992,2264,0,0.152577846,0
34,1993,2770,0,0.119028269,0
34,1994,3793,0,0.081927798,0
34,1995,4609,0,0.090830477,0
34,1996,5175,0,0.120347147,0
34,1997,5492,0,0.060030918,0.725377439
34,1998,6117,0,0.111525856,0.762536694
34,1999,6516,0,0.063923492,0.722498043
34,2000,6989,0,0.071138735,0.714098488
34,2001,7908,0,0.128862498,0.798723969
34,2002,9296,0,0.172008093,0.803466823
34,2003,10581,0,0.135466867,0.795861246
34,2004,12928,0,0.077376429,0.739750217
34,2005,15334,0,0.18238552,0.766152969
34,2006,17949,0,0.167125342,0.745655421
34,2007,22180,0,0.08100897,0.741854151
34,2008,26363,0,0.084821461,0.758954373
34,2009,29658,0,0.12248606,0.773593329
34,2010,34341,0,0.154742059,0.731578477
34,2011,40640,0,0.179756559,0.75360858
34,2012,46091,0,0.131446358,0.685558526
34,2013,48929,0,0.060342366,0.692895791
34,2014,52388,0,0.069280386,0.702476901
34,2015,56974,0,0.085788348,0.747897506
34,2016,61289,0,0.074221575,0.70553694
34,2017,67927,0,0.106140417,0.671600084
34,2018,77196,0.65663322,0.073726206,0.722415744
34,2019,82127,0.557764041,0.050598839,0.592690486
34,2020,89381,0.510552764,0.046560084,0.546618809
34,2021,93861,0.520552764,0.086027256,0.556618809
34,2022,102100.3922,0.530552764,0.086027256,0.566618809
34,2023,111063.0622,0.540552764,0.086027256,0.576618809
34,2024,120812.5015,0.550552764,0.086027256,0.586618809
34,2025,131417.775,0.560552764,0.086027256,0.596618809
34,2026,142954.0103,0.570552764,0.086027256,0.606618809
34,2027,155502.93,0.580552764,0.086027256,0.616618809
34,2028,169153.4305,0.590552764,0.086027256,0.626618809
34,2029,184002.2117,0.600552764,0.086027256,0.636618809
34,2030,164563.6825,0.610552764,0.063086655,0.646618809
34,2031,175157.3276,0.620552764,0.063086655,0.656618809
34,2032,186432.9295,0.630552764,0.063086655,0.666618809
34,2033,198434.3886,0.640552764,0.063086655,0.676618809
34,2034,211208.4312,0.650552764,0.063086655,0.686618809
34,2035,224804.7917,0.660552764,0.063086655,0.696618809
34,2036,239276.4063,0.670552764,0.063086655,0.706618809
34,2037,254679.6186,0.680552764,0.063086655,0.716618809
34,2038,271074.3994,0.690552764,0.063086655,0.726618809
34,2039,288524.58,0.700552764,0.063086655,0.736618809
34,2040,307098.101,0.710552764,0.063086655,0.746618809
34,2041,326867.2764,0.720552764,0.063086655,0.756618809
34,2042,347909.0753,0.730552764,0.063086655,0.766618809
34,2043,370305.422,0.740552764,0.063086655,0.776618809
34,2044,394143.5141,0.750552764,0.063086655,0.786618809
34,2045,419516.1629,0.760552764,0.063086655,0.796618809
34,2046,446522.154,0.770552764,0.063086655,0.806618809
34,2047,475266.6325,0.780552764,0.063086655,0.816618809
34,2048,505861.5121,0.790552764,0.063086655,0.826618809
34,2049,538425.9106,0.800552764,0.063086655,0.836618809
34,2050,573086.6142,0.810552764,0.063086655,0.846618809
35,1965,570,0,0,0
35,1966,563,0,-0.011052632,0
35,1967,567,0,0.006394316,0
35,1968,557,0,-0.015873016,0
35,1969,555,0,-0.003231598,0
35,1970,542,0,-0.021081081,0
35,1971,541,0,-0.001660517,0
35,1972,568,0,0.044916821,0
35,1973,567,0,-0.001584507,0
35,1974,564,0,-0.004761905,0
35,1975,560,0,-0.006382979,0
35,1976,555,0,-0.008035714,0
35,1977,556,0,0.001621622,0
35,1978,594,0,0.061510791,0
35,1979,645,0,0.077272727,0
35,1980,736,0,0.126976744,0
35,1981,746,0,0.012228261,0
35,1982,793,0,0.056702413,0
35,1983,861,0,0.077175284,0
35,1984,969,0,0.112891986,0
35,1985,1060,0,0.084520124,0
35,1986,1243,0,0.055377358,0
35,1987,1381,0,0.099919549,0
35,1988,1647,0,0.073352643,0
35,1989,1930,0,0.054644809,0
35,1990,2162,0,0.108186528,0
35,1991,2420,0,0.107400555,0
35,1992,2777,0,0.072768595,0
35,1993,3477,0,0.046863522,0
35,1994,4889,0,0.065487489,0
35,1995,5857,0,0.07819595,0
35,1996,6684,0,0.07078709,0
35,1997,7559,0,0.067818671,0.772518177
35,1998,8531,0,0.075729594,0.794615488
35,1999,9490,0,0.101172196,0.822255446
35,2000,10584,0,0.103751317,0.799307431
35,2001,12013,0,0.121513605,0.748472328
35,2002,13306,0,0.096870057,0.761438922
35,2003,14310,0,0.067909214,0.72390779
35,2004,15603,0,0.081320755,0.759964316
35,2005,17146,0,0.089002115,0.788374528
35,2006,19318,0,0.114009098,0.737684232
35,2007,22283,0,0.08135418,0.701662956
35,2008,25702,0,0.068091819,0.638668808
35,2009,28666,0,0.103789588,0.604542009
35,2010,32647,0,0.08498779,0.511489441
35,2011,38989,0,0.064833829,0.530030586
35,2012,44979,0,0.078269768,0.551441313
35,2013,49328,0,0.08702061,0.505790815
35,2014,54235,0,0.089529273,0.544165045
35,2015,58719,0,0.074409514,0.534973642
35,2016,63138,0,0.067731058,0.546673876
35,2017,69029,0,0.083973202,0.555252169
35,2018,76266,0.602722326,0.094355995,0.544948678
35,2019,84374,0.60697714,0.065680906,0.5337631
35,2020,91072,0.550453009,0.07144618,0.508104994
35,2021,98071,0.560453009,0.078182905,0.518104994
35,2022,106590.4174,0.570453009,0.078182905,0.528104994
35,2023,115849.9157,0.580453009,0.078182905,0.538104994
35,2024,125913.7856,0.590453009,0.078182905,0.548104994
35,2025,136851.9029,0.600453009,0.078182905,0.558104994
35,2026,148740.2133,0.610453009,0.078182905,0.568104994
35,2027,161661.2599,0.620453009,0.078182905,0.578104994
35,2028,175704.7564,0.630453009,0.078182905,0.588104994
35,2029,190968.2101,0.640453009,0.078182905,0.598104994
35,2030,170973.9322,0.650453009,0.05733413,0.608104994
35,2031,181865.7564,0.660453009,0.05733413,0.618104994
35,2032,193451.4397,0.670453009,0.05733413,0.628104994
35,2033,205775.1842,0.680453009,0.05733413,0.638104994
35,2034,218884.0077,0.690453009,0.05733413,0.648104994
35,2035,232827.9235,0.700453009,0.05733413,0.658104994
35,2036,247660.1307,0.710453009,0.05733413,0.668104994
35,2037,263437.2176,0.720453009,0.05733413,0.678104994
35,2038,280219.3774,0.730453009,0.05733413,0.688104994
35,2039,298070.6377,0.740453009,0.05733413,0.698104994
35,2040,317059.1052,0.750453009,0.05733413,0.708104994
35,2041,337257.2252,0.760453009,0.05733413,0.718104994
35,2042,358742.0582,0.770453009,0.05733413,0.728104994
35,2043,381595.5737,0.780453009,0.05733413,0.738104994
35,2044,405904.9629,0.790453009,0.05733413,0.748104994
35,2045,431762.9719,0.800453009,0.05733413,0.758104994
35,2046,459268.2546,0.810453009,0.05733413,0.768104994
35,2047,488525.7501,0.820453009,0.05733413,0.778104994
35,2048,519647.0823,0.830453009,0.05733413,0.788104994
35,2049,552750.9862,0.840453009,0.05733413,0.798104994
35,2050,587963.7607,0.850453009,0.05733413,0.808104994
36,1965,529,0,0,0
36,1966,523,0,-0.011115312,0
36,1967,526,0,0.005621415,0
36,1968,517,0,-0.016768061,0
36,1969,516,0,-0.001895551,0
36,1970,503,0,-0.024689922,0
36,1971,502,0,-0.00194831,0
36,1972,527,0,0.048804781,0
36,1973,526,0,-0.001859583,0
36,1974,524,0,-0.003726236,0
36,1975,520,0,-0.007480916,0
36,1976,516,0,-0.007538462,0
36,1977,516,0,0,0
36,1978,552,0,0.068372093,0
36,1979,603,0,0.090543478,0
36,1980,713,0,0.178772803,0
36,1981,745,0,0.04398317,0
36,1982,758,0,0.017100671,0
36,1983,774,0,0.020686016,0
36,1984,949,0,0.221576227,0
36,1985,966,0,0.017555321,0
36,1986,1116,0,0.152173913,0
36,1987,1215,0,0.086935484,0
36,1988,1446,0,0.186320988,0
36,1989,1562,0,0.078616874,0
36,1990,1729,0,0.104775928,0
36,1991,1842,0,0.064048583,0
36,1992,2154,0,0.165993485,0
36,1993,2497,0,0.156053853,0
36,1994,3450,0,0.37402483,0
36,1995,4211,0,0.216168116,0
36,1996,4852,0,0.149175968,0
36,1997,5089,0,0.04786892,0.663233118
36,1998,5384,0,0.056808803,0.705458424
36,1999,6749,0,0.248458395,0.801089246
36,2000,7014,0,0.038479775,0.673800292
36,2001,8026,0,0.141397206,0.720398218
36,2002,9262,0,0.150919512,0.790165214
36,2003,10521,0,0.133213129,0.762343582
36,2004,11860,0,0.124723886,0.722349977
36,2005,13688,0,0.151048904,0.770740275
36,2006,15590,0,0.136174752,0.773351561
36,2007,18400,0,0.176638871,0.749241198
36,2008,21000,0,0.138478261,0.650488788
36,2009,24696,0,0.17248,0.644173548
36,2010,29092,0,0.174444444,0.634199641
36,2011,34102,0,0.168768046,0.612098746
36,2012,39651,0,0.159463375,0.676949623
36,2013,43582,0,0.097157197,0.583364641
36,2014,47299,0,0.083581754,0.624340549
36,2015,52137,0,0.100239751,0.680601914
36,2016,57470,0,0.100242438,0.620052064
36,2017,63069,0,0.095476248,0.759295604
36,2018,70772,0.583998702,0.119693352,0.7053583
36,2019,76131,0.590952155,0.074207596,0.6177849
36,2020,80503,0.552469136,0.056278783,0.565377889
36,2021,83766,0.562469136,0.089030907,0.575377889
36,2022,91375.96221,0.572469136,0.089030907,0.585377889
36,2023,99677.27323,0.582469136,0.089030907,0.595377889
36,2024,108732.7406,0.592469136,0.089030907,0.605377889
36,2025,118610.8779,0.602469136,0.089030907,0.615377889
36,2026,129386.4229,0.612469136,0.089030907,0.625377889
36,2027,141140.903,0.622469136,0.089030907,0.635377889
36,2028,153963.2527,0.632469136,0.089030907,0.645377889
36,2029,167950.4854,0.642469136,0.089030907,0.655377889
36,2030,149679.3052,0.652469136,0.065289332,0.665377889
36,2031,159651.2051,0.662469136,0.065289332,0.675377889
36,2032,170287.4505,0.672469136,0.065289332,0.685377889
36,2033,181632.3014,0.682469136,0.065289332,0.695377889
36,2034,193732.9663,0.692469136,0.065289332,0.705377889
36,2035,206639.7989,0.702469136,0.065289332,0.715377889
36,2036,220406.5074,0.712469136,0.065289332,0.725377889
36,2037,235090.3785,0.722469136,0.065289332,0.735377889
36,2038,250752.5149,0.732469136,0.065289332,0.745377889
36,2039,267458.0906,0.742469136,0.065289332,0.755377889
36,2040,285276.6213,0.752469136,0.065289332,0.765377889
36,2041,304282.2539,0.762469136,0.065289332,0.775377889
36,2042,324554.0754,0.772469136,0.065289332,0.785377889
36,2043,346176.4415,0.782469136,0.065289332,0.795377889
36,2044,369239.3278,0.792469136,0.065289332,0.805377889
36,2045,393838.7043,0.802469136,0.065289332,0.815377889
36,2046,420076.9348,0.812469136,0.065289332,0.825377889
36,2047,448063.2025,0.822469136,0.065289332,0.835377889
36,2048,477913.9649,0.832469136,0.065289332,0.845377889
36,2049,509753.4378,0.842469136,0.065289332,0.855377889
36,2050,543714.1127,0.852469136,0.065289332,0.865377889
37,1965,616,0,0,0
37,1966,604,0,-0.017532468,0
37,1967,589,0,-0.022350993,0
37,1968,579,0,-0.015280136,0
37,1969,579,0,0,0
37,1970,564,0,-0.023316062,0
37,1971,551,0,-0.020744681,0
37,1972,574,0,0.037568058,0
37,1973,573,0,-0.001567944,0
37,1974,581,0,0.012565445,0
37,1975,585,0,0.006196213,0
37,1976,568,0,-0.026153846,0
37,1977,577,0,0.014260563,0
37,1978,566,0,-0.017157712,0
37,1979,632,0,0.104946996,0
37,1980,745,0,0.060917722,0
37,1981,782,0,0.044697987,0
37,1982,797,0,0.017263427,0
37,1983,818,0,0.023713927,0
37,1984,1037,0,0.070953545,0
37,1985,1079,0,0.036451302,0
37,1986,1265,0,0.055143652,0
37,1987,1427,0,0.115256917,0
37,1988,1782,0,0.083896286,0
37,1989,1920,0,0.06969697,0
37,1990,2149,0,0.10734375,0
37,1991,2292,0,0.05988832,0
37,1992,2601,0,0.121335079,0
37,1993,3149,0,0.069619377,0
37,1994,4338,0,0.079822166,0
37,1995,5145,0,0.067427386,0
37,1996,5809,0,0.116151603,0
37,1997,6241,0,0.066930625,0.703703515
37,1998,6854,0,0.088399295,0.721843572
37,1999,7656,0,0.105310767,0.739858927
37,2000,8772,0,0.131191223,0.743526667
37,2001,10008,0,0.126812585,0.759497561
37,2002,11374,0,0.122841727,0.755676177
37,2003,12567,0,0.094399508,0.749429776
37,2004,14332,0,0.126402483,0.748422573
37,2005,16614,0,0.05433017,0.757449537
37,2006,19228,0,0.064160347,0.763142406
37,2007,22844,0,0.069253172,0.735177623
37,2008,26404,0,0.140255647,0.745813214
37,2009,29688,0,0.111937585,0.764141399
37,2010,33729,0,0.122504042,0.733657785
